name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,stations,source
"Kandy, Sri Lanka",2023-03-20,85.5,68.8,74,91.6,68.8,74.5,69.8,87.6,0.008,100,16.67,rain,88.2,10.8,157.4,13.5,7,2023-03-20T06:11:53,2023-03-20T18:18:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-03-21,88.7,65.9,74.2,94,65.9,74.9,68.9,85.2,0.004,100,8.33,rain,85.7,12.8,244,21,9,2023-03-21T06:11:23,2023-03-21T18:18:16,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-03-22,86.5,66.8,74.1,93.7,66.8,75.2,69.5,86.7,0.046,100,12.5,rain,63.4,12.2,252.5,21.9,9,2023-03-22T06:10:53,2023-03-22T18:18:10,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-03-23,85.6,66.5,73.3,92.8,66.5,74.4,69.4,88.5,0.025,100,8.33,rain,80.6,13,193.7,16.8,8,2023-03-23T06:10:23,2023-03-23T18:18:04,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-03-24,88.2,65.6,74.5,95.1,65.6,75.6,68.7,83.6,0.033,100,8.33,rain,89.3,13.7,285.9,24.8,10,2023-03-24T06:09:52,2023-03-24T18:17:58,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-03-25,89.6,65.4,74.9,97.4,65.4,75.9,69.3,83.9,0.028,100,16.67,rain,59.6,13.1,255.8,22.1,9,2023-03-25T06:09:22,2023-03-25T18:17:52,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-03-26,88.2,69.2,75.7,95.1,69.2,76.6,69.8,82.9,0.005,100,4.17,rain,57.1,14.1,281.6,24.2,10,2023-03-26T06:08:52,2023-03-26T18:17:46,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-03-27,88.8,67.7,76,95.4,67.7,77,69.5,81.8,0.002,100,4.17,rain,28.2,13.8,271.4,23.5,10,2023-03-27T06:08:22,2023-03-27T18:17:40,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-03-28,88.1,66.5,75.7,92,66.5,76.7,69.1,81.7,0,0,0,,60.9,14.1,276.7,23.9,10,2023-03-28T06:07:51,2023-03-28T18:17:34,0.21,Partially cloudy,Partly cloudy throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-03-29,88.3,65.4,75.7,92.8,65.4,76.6,68.8,80.9,0.001,100,4.17,rain,86.7,14.1,273.5,23.7,10,2023-03-29T06:07:21,2023-03-29T18:17:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-03-30,89.5,67.2,75.5,95,67.2,76.5,68.5,80.5,0.002,100,4.17,rain,52.1,14.1,265.6,22.7,9,2023-03-30T06:06:51,2023-03-30T18:17:22,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-03-31,90.9,65.2,74.9,98.3,65.2,75.8,67.3,79,0.303,100,4.17,rain,26.1,13.7,308.5,26.6,10,2023-03-31T06:06:21,2023-03-31T18:17:16,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-01,85.2,67.7,74.9,89.4,67.7,75.5,68.8,82.7,0.006,100,4.17,rain,49.1,13.6,277.6,23.9,10,2023-04-01T06:05:51,2023-04-01T18:17:11,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-02,85.2,67.6,73.5,92,67.6,74,69.2,87.3,0.167,100,16.67,rain,48,11.9,245.9,21.4,9,2023-04-02T06:05:21,2023-04-02T18:17:05,0.37,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-03,86.1,66.8,73.7,93.1,66.8,74.4,69.6,88.1,0.011,100,12.5,rain,61,12.8,252.6,21.7,9,2023-04-03T06:04:52,2023-04-03T18:16:59,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-04,84.3,66.3,72.6,88.4,66.3,72.8,68.9,89.1,0.66,100,12.5,rain,64.3,11.8,252.8,21.7,9,2023-04-04T06:04:22,2023-04-04T18:16:54,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-05,88.2,66.3,73.9,94.6,66.3,74.7,68.4,84.3,1.666,100,4.17,rain,47.7,13.6,273.1,23.6,10,2023-04-05T06:03:53,2023-04-05T18:16:48,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-06,86,67.4,75.5,92.7,67.4,76.6,69.7,83.7,0.001,100,4.17,rain,54.5,13.7,281.3,24.3,10,2023-04-06T06:03:24,2023-04-06T18:16:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-07,88.2,66.8,75.5,92.2,66.8,76.2,68.4,80.5,0.003,100,4.17,rain,49.6,14.1,272.2,23.5,10,2023-04-07T06:02:55,2023-04-07T18:16:38,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-08,87.6,66.6,73.5,91.6,66.6,74,68.4,85.4,0.33,100,8.33,rain,80.8,13.5,226.2,19.5,9,2023-04-08T06:02:27,2023-04-08T18:16:33,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-09,90,66.1,74.4,92.8,66.1,74.7,67.4,80.8,0.001,100,4.17,rain,49.8,14.1,281.8,24.3,10,2023-04-09T06:01:58,2023-04-09T18:16:29,0.61,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-10,89.9,66.5,74.4,93.2,66.5,74.9,68.4,83,0.032,100,16.67,rain,27,14.1,251.8,21.7,9,2023-04-10T06:01:30,2023-04-10T18:16:24,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-11,91.4,65,74.4,95.2,65,75,67,79.7,0,0,0,,20.3,14.2,280.1,24.1,10,2023-04-11T06:01:03,2023-04-11T18:16:20,0.68,Partially cloudy,Partly cloudy throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-12,90.9,65.4,75.7,96.8,65.4,76.8,68.3,79.6,0.028,100,12.5,rain,35.4,14.1,282.4,24.1,10,2023-04-12T06:00:35,2023-04-12T18:16:16,0.72,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-13,89.5,66.8,76.6,96.7,66.8,78.4,70.4,82.5,0.003,100,8.33,rain,54.8,13.7,281,24.3,10,2023-04-13T06:00:08,2023-04-13T18:16:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-14,90,67.7,77.1,99.6,67.7,78.7,70.1,80.5,0.002,100,4.17,rain,46.7,13.1,290.4,25.1,10,2023-04-14T05:59:41,2023-04-14T18:16:09,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-15,89.5,67.4,76.2,96.7,67.4,77.3,68.7,79.5,0.223,100,8.33,rain,59.1,12.9,288.3,24.7,10,2023-04-15T05:59:15,2023-04-15T18:16:06,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-16,85.3,66.8,75.4,91.8,66.8,76.1,67.7,78.7,0.002,100,4.17,rain,31.3,13.6,290,25.2,9,2023-04-16T05:58:49,2023-04-16T18:16:03,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-17,87.4,66.6,75.8,94.7,66.6,76.9,67.8,77.7,0,0,0,,26,14.1,289.6,25.1,10,2023-04-17T05:58:24,2023-04-17T18:16:00,0.9,Partially cloudy,Becoming cloudy in the afternoon.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-18,88.8,66.8,77.1,99.2,66.8,79.1,69.6,79.1,0.012,100,8.33,rain,31.5,14.1,296.4,25.7,10,2023-04-18T05:57:59,2023-04-18T18:15:58,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-19,89.5,68.3,78.5,98,68.3,80,69.8,76.6,0,0,0,rain,29.5,14,295.2,25.3,10,2023-04-19T05:57:34,2023-04-19T18:15:56,0.97,Partially cloudy,Partly cloudy throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-20,89.4,70.6,77.4,97.9,70.6,78.8,70.9,81.5,0.005,100,8.33,rain,38.8,13.2,260.8,22.7,9,2023-04-20T05:57:10,2023-04-20T18:15:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-21,89.4,67.9,75.4,98.9,67.9,76.5,70.4,85.8,0.54,100,8.33,rain,39,11.6,247.5,21.5,9,2023-04-21T05:56:46,2023-04-21T18:15:54,0.04,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-22,86.9,69,74.2,95.7,69,74.8,70.4,89,1.147,100,16.67,rain,61.9,11.9,229.3,19.8,8,2023-04-22T05:56:23,2023-04-22T18:15:53,0.07,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-23,90.4,68.6,76,98,68.6,77.3,70.7,85,0.039,100,12.5,rain,58.1,12.1,267.9,23.2,10,2023-04-23T05:56:01,2023-04-23T18:15:52,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-24,87.3,70.2,75.2,94.5,70.2,76.4,71.2,88.2,0.039,100,8.33,rain,81.7,11.4,207.2,17.7,8,2023-04-24T05:55:39,2023-04-24T18:15:52,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-25,86.4,68.1,74.8,92.2,68.1,75.8,70.6,87.5,0.026,100,16.67,rain,84.8,12.5,200.9,17.4,9,2023-04-25T05:55:17,2023-04-25T18:15:52,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-26,86.9,67.9,74.1,93.1,67.9,75,70.3,88.7,0.564,100,16.67,rain,87,11.6,205.1,17.7,8,2023-04-26T05:54:56,2023-04-26T18:15:53,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-27,88.7,69.2,75.5,94.9,69.2,76.8,70.6,85.8,0.001,100,4.17,rain,84.8,12.6,215.2,18.6,8,2023-04-27T05:54:36,2023-04-27T18:15:54,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-28,87.3,67.4,74.8,94,67.4,75.9,70.5,87.5,0.046,100,16.67,rain,71,13.5,242,20.8,9,2023-04-28T05:54:16,2023-04-28T18:15:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-29,86.3,68.6,73.1,93.6,68.6,73.4,70.7,92.7,0.389,100,20.83,rain,93.4,12.7,131.2,11.1,7,2023-04-29T05:53:57,2023-04-29T18:15:57,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-04-30,86,67.2,73.9,92.8,67.2,74.6,70.4,89.6,0.161,100,12.5,rain,92.4,12.1,187.7,16.3,9,2023-04-30T05:53:38,2023-04-30T18:16:00,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-01,88.4,69.3,75.5,98,69.3,76.5,71.4,87.9,0.1,100,12.5,rain,91.1,10.5,181.7,15.4,9,2023-05-01T05:53:20,2023-05-01T18:16:03,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-02,78.4,69.5,73.7,78.4,69.5,73.7,70.9,91.2,0.165,100,8.33,rain,93.4,11.9,99.6,8.7,4,2023-05-02T05:53:03,2023-05-02T18:16:06,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-03,85.9,68.6,74.2,92.2,68.6,74.6,70.7,89.8,0.643,100,20.83,rain,83.6,11.8,180.8,15.6,6,2023-05-03T05:52:46,2023-05-03T18:16:09,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-04,87.2,69,75.2,94.4,69,76.1,70.7,86.8,0.264,100,12.5,rain,89.7,11.1,189.6,16.3,7,2023-05-04T05:52:30,2023-05-04T18:16:13,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-05,79.7,68.1,72.2,79.7,68.1,72.2,68.4,88.4,0.432,100,20.83,rain,100,12.5,73.2,6.3,3,2023-05-05T05:52:15,2023-05-05T18:16:18,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-06,85.5,69.7,75.3,90.5,69.7,76.2,69.9,84.3,0.154,100,12.5,rain,95.2,13.3,196.1,17,8,2023-05-06T05:52:00,2023-05-06T18:16:23,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,"43479099999,43476099999,43486099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-07,83.4,69.7,74.2,88.6,69.7,74.6,70.2,87.9,0.805,100,25,rain,97.5,11.7,177.7,15.2,7,2023-05-07T05:51:46,2023-05-07T18:16:28,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-08,85.1,71,74.9,94.3,71,75.6,71.2,88.5,0.922,100,20.83,rain,97.5,12.8,187.3,16.1,8,2023-05-08T05:51:33,2023-05-08T18:16:34,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-09,81.2,70.1,74.3,86.7,70.1,74.7,70.9,89.5,0.186,100,20.83,rain,97.1,13.1,145.7,12.6,6,2023-05-09T05:51:20,2023-05-09T18:16:40,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-10,84.7,68.4,75.2,92.4,68.4,76.3,70.8,86.8,0.003,100,8.33,rain,90.7,12.9,172.9,14.9,7,2023-05-10T05:51:08,2023-05-10T18:16:47,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-11,85.2,70.6,75.9,93.1,70.6,77.2,71.4,86.5,0.009,100,12.5,rain,87.7,12.6,247.6,21.6,9,2023-05-11T05:50:57,2023-05-11T18:16:54,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-12,86.9,70.6,77.2,94.7,70.6,78.9,71.6,83.7,0.004,100,4.17,rain,89.3,13,248.5,21.6,9,2023-05-12T05:50:46,2023-05-12T18:17:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-13,84.3,71.5,76.7,89.3,71.5,78,71,83.2,0.034,100,16.67,rain,92.6,12.7,251.9,21.7,8,2023-05-13T05:50:37,2023-05-13T18:17:09,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-14,84.3,69.9,76.6,92,69.9,78,71.9,86,0.001,100,4.17,rain,97.6,13.7,193.5,16.8,6,2023-05-14T05:50:28,2023-05-14T18:17:17,0.81,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-15,87.4,72.1,78.1,96.2,72.1,80.3,72.9,84.7,0,0,0,,87,14.1,273,23.6,9,2023-05-15T05:50:19,2023-05-15T18:17:26,0.84,Partially cloudy,Partly cloudy throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-16,89.7,68.3,77.8,99.1,68.3,80.1,71.7,83,0.004,100,4.17,rain,79.4,13.6,280.6,24,9,2023-05-16T05:50:12,2023-05-16T18:17:35,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-17,89.7,69.7,78.6,99.2,69.7,81,72.3,82.6,0.006,100,4.17,rain,58.4,12.7,284.7,24.6,9,2023-05-17T05:50:05,2023-05-17T18:17:45,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-18,87.4,71.1,77.6,95.9,71.1,79.1,72.9,86.3,0.992,100,8.33,rain,52.8,13.4,256.3,22.2,9,2023-05-18T05:49:59,2023-05-18T18:17:55,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-19,87.9,69.3,77.4,96.4,69.3,79.1,71.9,84.2,0.002,100,4.17,rain,37,13.4,247.8,21.5,9,2023-05-19T05:49:53,2023-05-19T18:18:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-20,88.2,70.4,77.4,98.4,70.4,79.1,71.7,83.3,0.032,100,12.5,rain,51.7,13.1,256.5,22.1,9,2023-05-20T05:49:49,2023-05-20T18:18:16,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-21,86.4,71,77,94.1,71,78.3,71.5,84,0.006,100,4.17,rain,47,14,224.3,19.5,8,2023-05-21T05:49:45,2023-05-21T18:18:27,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-22,89.3,69.3,76.6,96.5,69.3,77.6,70.8,83.7,0.021,100,12.5,rain,41.3,12.4,234,20.3,8,2023-05-22T05:49:41,2023-05-22T18:18:38,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-23,89.5,69,76.9,96.3,69,78.1,70.4,82.1,0.017,100,8.33,rain,31.4,13.4,249.1,21.5,9,2023-05-23T05:49:39,2023-05-23T18:18:50,0.12,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-24,87.9,68.4,77.4,94,68.4,78.8,70.1,80,0,0,0,,25.2,14.1,276.7,23.8,9,2023-05-24T05:49:37,2023-05-24T18:19:02,0.15,Partially cloudy,Clearing in the afternoon.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-05-25,88.2,66.8,76.5,95.6,66.8,77.8,69.7,81.2,0.008,100,8.33,rain,25.9,14.1,274.9,23.8,9,2023-05-25T05:49:36,2023-05-25T18:19:14,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
